route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country,distance_km,type
S1,Landquart,Chur,night,Landquart → Chur,CH,CH,12.86,night
IC,Chur,Lausanne,night,Chur → Lausanne,CH,CH,224.33,night
IC,Chur,Olten,night,Chur → Olten,CH,CH,134.66,night
RE,Rapperswil Sg,Chur,night,Rapperswil Sg → Chur,CH,CH,67.98,night
S2,Chur,Rhazuns,night,Chur → Rhazuns,CH,CH,11.51,night
S1,Chur,Rothenbrunnen,night,Chur → Rothenbrunnen,CH,CH,12.61,night
PE,Chur,Samedan,night,Chur → Samedan,CH,CH,44.16,night
IR35,Sargans,Chur,night,Sargans → Chur,CH,CH,22.22,night
S2,Schiers,Chur,night,Schiers → Chur,CH,CH,17.59,night
IR13,Chur,St Gallen,night,Chur → St Gallen,CH,CH,64.52,night
RE,Chur,St Moritz,night,Chur → St Moritz,CH,CH,46.3,night
RE,Chur,Thusis,night,Chur → Thusis,CH,CH,18.51,night
PE,Chur,Tirano,night,Chur → Tirano,CH,CH,86.04,night
RE,Chur,Versam Safien,night,Chur → Versam Safien,CH,CH,17.39,night
IC3,Ziegelbrucke,Chur,night,Ziegelbrucke → Chur,CH,CH,47.49,night
IR35,Zollikofen,Chur,night,Zollikofen → Chur,CH,CH,157.75,night
IC3,Chur,Zurich Hb,night,Chur → Zurich Hb,CH,CH,94.9,night
EXT,Samedan,Cinuos Chel Brail,night,Samedan → Cinuos Chel Brail,CH,CH,16.2,night
EXT,Cinuos Chel Brail,St Moritz,night,Cinuos Chel Brail → St Moritz,CH,CH,20.54,night
B,Laplace,Cite Universitaire,night,Laplace → Cite Universitaire,FR,FR,1.5,night
B,Cite Universitaire,Orsay Ville,night,Cite Universitaire → Orsay Ville,FR,FR,18.01,night
B,Cite Universitaire,Saint Remy Les Chevreuse,night,Cite Universitaire → Saint Remy les Chevreuse,FR,FR,23.64,night
TER,Clamecy,Laroche Migennes,night,Clamecy → Laroche Migennes,CH,CH,54.89,night
TER,Montereau,Clamecy,night,Montereau → Clamecy,CH,CH,110.22,night
TER,Clamecy,Paris Bercy,night,Clamecy → Paris Bercy,CH,CH,174.35,night
TER,Clamecy,Paris Gare De Lyon,night,Clamecy → Paris de Lyon,CH,CH,175.22,night
TER,Grenoble,Clelles Mens,night,Grenoble → Clelles Mens,CH,CH,41.38,night
TER,Figeac,Clermont Ferrand,night,Figeac → Clermont Ferrand,CH,CH,154.99,night
TER,Gannat,Clermont Ferrand,night,Gannat → Clermont Ferrand,CH,CH,36.3,night
TER,Issoire,Clermont Ferrand,night,Issoire → Clermont Ferrand,CH,CH,28.67,night
TER,Langeac,Clermont Ferrand,night,Langeac → Clermont Ferrand,CH,CH,81.24,night
TER,Le Puy En Velay,Clermont Ferrand,night,le Puy En Velay → Clermont Ferrand,CH,CH,102.53,night
TER,Clermont Ferrand,Lyon Perrache,night,Clermont Ferrand → Lyon Perrache,CH,CH,133.8,night
TER,Montchanin,Clermont Ferrand,night,Montchanin → Clermont Ferrand,CH,CH,152.15,night
TER,Clermont Ferrand,Montlucon,night,Clermont Ferrand → Montlucon,CH,CH,73.37,night
TER,Moulins Sur Allier,Clermont Ferrand,night,Moulins Sur Allier → Clermont Ferrand,CH,CH,88.93,night
TER,Clermont Ferrand,Nevers,night,Clermont Ferrand → Nevers,CH,CH,134.49,night
TER,Nimes,Clermont Ferrand,night,Nimes → Clermont Ferrand,CH,CH,238.32,night
IC,Clermont Ferrand,Paris Bercy,night,Clermont Ferrand → Paris Bercy,CH,CH,344.58,night
TER,Clermont Ferrand,Riom Chatel Guyon,night,Clermont Ferrand → Riom Chatel Guyon,CH,CH,12.45,night
TER,Saint Germain Des Fosses,Clermont Ferrand,night,Saint Germain des Fosses → Clermont Ferrand,CH,CH,54.22,night
TER,Thiers,Clermont Ferrand,night,Thiers → Clermont Ferrand,CH,CH,35.48,night
TER,Toulouse Matabiau,Clermont Ferrand,night,Toulouse Matabiau → Clermont Ferrand,CH,CH,273.89,night
TER,Clermont Ferrand,Vertaizon,night,Clermont Ferrand → Vertaizon,CH,CH,14.55,night
TER,Vic Le Comte,Clermont Ferrand,night,Vic le Comte → Clermont Ferrand,CH,CH,15.08,night
TER,Volvic,Clermont Ferrand,night,Volvic → Clermont Ferrand,CH,CH,12.24,night
R,Col De Bretaye,Villars Sur Ollon,night,Col de Bretaye → Villars Sur Ollon,CH,CH,3.15,night
TER,Metzeral,Colmar,night,Metzeral → Colmar,CH,CH,21.34,night
TER,Mulhouse,Colmar,night,Mulhouse → Colmar,CH,CH,36.75,night
TER,Munster,Colmar,night,Munster → Colmar,CH,CH,16.25,night
TGV,Colmar,Paris Est,night,Colmar → Paris Est,CH,CH,378.31,night
TER,Strasbourg,Colmar,night,Strasbourg → Colmar,CH,CH,63.83,night
R,Colombier Ne,Neuchatel,night,Colombier Ne → Neuchatel,CH,CH,7.34,night
D,Combs La Ville Quincy,Gare De Lyon,night,Combs la Ville Quincy → de Lyon,FR,FR,23.22,night
D,Combs La Ville Quincy,Goussainville,night,Combs la Ville Quincy → Goussainville,FR,FR,40.03,night
D,Combs La Ville Quincy,Melun,night,Combs la Ville Quincy → Melun,FR,FR,17.48,night
D,Combs La Ville Quincy,Stade De France Saint Denis,night,Combs la Ville Quincy → Stade de France Saint Denis,FR,FR,31.32,night
TER,Commentry,Montlucon,night,Commentry → Montlucon,CH,CH,12.0,night
TER,Luneville,Commercy,night,Luneville → Commercy,CH,CH,69.57,night
TER,Nancy,Commercy,night,Nancy → Commercy,CH,CH,43.76,night
S10,Mendrisio,Como Camerlata,night,Mendrisio → Como Camerlata,CH,CH,12.23,night
Frankfurt(Main)Hbf → Como S. Giovanni,Frankfurt Main Hbf,Como S Giovanni,night,Frankfurt Main → Como S Giovanni,DE,IT,478.9,night
RE,Locarno,Como S Giovanni,night,Locarno → Como S Giovanni,CH,CH,45.53,night
EC,Lugano,Como S Giovanni,night,Lugano → Como S Giovanni,CH,CH,23.92,night
S10,Como S Giovanni,Mendrisio,night,Como S Giovanni → Mendrisio,CH,CH,9.89,night
EC,Olten,Como S Giovanni,night,Olten → Como S Giovanni,CH,CH,193.29,night
EC,Como S Giovanni,Zurich Hb,night,Como S Giovanni → Zurich Hb,CH,CH,179.17,night
TER,Conflans Jarny,Hagondange,night,Conflans Jarny → Hagondange,CH,CH,23.57,night
TER,Metz Ville,Conflans Jarny,night,Metz Ville → Conflans Jarny,CH,CH,23.4,night
TER,Nancy,Conflans Jarny,night,Nancy → Conflans Jarny,CH,CH,57.53,night
TER,Conflans Jarny,Verdun,night,Conflans Jarny → Verdun,CH,CH,35.55,night
J,Conflans Sainte Honorine,Gare Saint Lazare,night,Conflans Sainte Honorine → Saint Lazare,FR,FR,21.17,night
J,Issou Porcheville,Conflans Sainte Honorine,night,Issou Porcheville → Conflans Sainte Honorine,FR,FR,23.06,night
J,Mantes La Jolie,Conflans Sainte Honorine,night,Mantes la Jolie → Conflans Sainte Honorine,FR,FR,28.82,night
RE,Coppet,Etoy,night,Coppet → Etoy,CH,CH,25.39,night
RE,Geneve,Coppet,night,Geneve → Coppet,CH,CH,12.42,night
RE,Coppet,Geneve Aeroport,night,Coppet → Geneve Aeroport,CH,CH,11.09,night
R,Coppet,Geneve Secheron,night,Coppet → Geneve Secheron,CH,CH,11.07,night
RE,Coppet,Lausanne,night,Coppet → Lausanne,CH,CH,40.45,night
RE,Morges,Coppet,night,Morges → Coppet,CH,CH,31.86,night
RE,Coppet,Vevey,night,Coppet → Vevey,CH,CH,52.83,night
D,Corbeil Essonnes,Creil,night,Corbeil Essonnes → Creil,FR,FR,72.38,night
D,Gare De Lyon,Corbeil Essonnes,night,de Lyon → Corbeil Essonnes,FR,FR,26.55,night
D,Corbeil Essonnes,Goussainville,night,Corbeil Essonnes → Goussainville,FR,FR,45.61,night
D,Juvisy,Corbeil Essonnes,night,Juvisy → Corbeil Essonnes,FR,FR,10.73,night
D,Melun,Corbeil Essonnes,night,Melun → Corbeil Essonnes,FR,FR,16.45,night
D,Corbeil Essonnes,Orry La Ville Coye,night,Corbeil Essonnes → Orry la Ville Coye,FR,FR,58.41,night
D,Saint Denis,Corbeil Essonnes,night,Saint Denis → Corbeil Essonnes,FR,FR,36.95,night
D,Stade De France Saint Denis,Corbeil Essonnes,night,Stade de France Saint Denis → Corbeil Essonnes,FR,FR,35.02,night
D,Villeneuve Saint Georges,Corbeil Essonnes,night,Villeneuve Saint Georges → Corbeil Essonnes,FR,FR,13.13,night
D,Villiers Le Bel Gonesse Arnouville,Corbeil Essonnes,night,Villiers le Bel Gonesse Arnouville → Corbeil Essonnes,FR,FR,42.51,night
R,Neuchatel,Corcelles Peseux,night,Neuchatel → Corcelles Peseux,CH,CH,4.21,night
TER,Decize,Cosne Sur Loire,night,Decize → Cosne Sur Loire,CH,CH,75.94,night
TER,Cosne Sur Loire,Nevers,night,Cosne Sur Loire → Nevers,CH,CH,50.31,night
TER,Cosne Sur Loire,Nevers Le Banlay,night,Cosne Sur Loire → Nevers le Banlay,CH,CH,48.66,night
R,Lausanne,Cossonay Penthalaz,night,Lausanne → Cossonay Penthalaz,CH,CH,12.78,night
R,St Maurice,Cossonay Penthalaz,night,St Maurice → Cossonay Penthalaz,CH,CH,56.76,night
R,Vevey,Cossonay Penthalaz,night,Vevey → Cossonay Penthalaz,CH,CH,29.17,night
R,Villeneuve Vd,Cossonay Penthalaz,night,Villeneuve Vd → Cossonay Penthalaz,CH,CH,38.55,night
P,Gare De L Est,Coulommiers,night,de L Est → Coulommiers,FR,FR,53.34,night
S21,Courtepin,Fribourg Freiburg,night,Courtepin → Fribourg Freiburg,CH,CH,7.43,night
D,Gare Du Nord,Creil,night,du Nord → Creil,FR,FR,43.24,night
D,Goussainville,Creil,night,Goussainville → Creil,FR,FR,26.71,night
D,Orry La Ville Coye,Creil,night,Orry la Ville Coye → Creil,FR,FR,14.0,night
H,Creil,Persan Beaumont,night,Creil → Persan Beaumont,FR,FR,19.0,night
H,Creil,Pontoise,night,Creil → Pontoise,FR,FR,36.35,night
TER,Gare Du Nord,Crepy En Valois,night,du Nord → Crepy En Valois,FR,FR,54.8,night
R,Cully,Lausanne,night,Cully → Lausanne,CH,CH,8.14,night
R,Cully,Le Day,night,Cully → le Day,CH,CH,35.93,night
R,Cully,Vallorbe,night,Cully → Vallorbe,CH,CH,36.9,night
EXT,Cully,Vevey,night,Cully → Vevey,CH,CH,9.35,night
TER,Dijon,Culmont Chalindrey,night,Dijon → Culmont Chalindrey,CH,CH,62.55,night
TER,Culmont Chalindrey,Nancy,night,Culmont Chalindrey → Nancy,CH,CH,111.8,night
TER,Paris Est,Culmont Chalindrey,night,Paris Est → Culmont Chalindrey,CH,CH,256.94,night
TER,Culmont Chalindrey,Reims,night,Culmont Chalindrey → Reims,CH,CH,192.05,night
TER,Culmont Chalindrey,Saint Dizier,night,Culmont Chalindrey → Saint Dizier,CH,CH,99.61,night
TER,Troyes,Culmont Chalindrey,night,Troyes → Culmont Chalindrey,CH,CH,115.84,night
TER,Vittel,Culmont Chalindrey,night,Vittel → Culmont Chalindrey,CH,CH,57.29,night
S12,Dachsen,Winterthur,night,Dachsen → Winterthur,CH,CH,20.29,night
S4,Luzern,Dallenwil,night,Luzern → Dallenwil,CH,CH,14.35,night
EXT,Davos Platz,Davos Dorf,night,Davos Platz → Davos Dorf,CH,CH,2.53,night
EXT,Davos Dorf,St Moritz,night,Davos Dorf → St Moritz,CH,CH,34.65,night
R,Davos Platz,Davos Glaris,night,Davos Platz → Davos Glaris,CH,CH,6.05,night
R,Davos Glaris,Filisur,night,Davos Glaris → Filisur,CH,CH,10.77,night
R,Filisur,Davos Platz,night,Filisur → Davos Platz,CH,CH,16.73,night
R,Klosters Platz,Davos Platz,night,Klosters Platz → Davos Platz,CH,CH,9.77,night
RE,Landquart,Davos Platz,night,Landquart → Davos Platz,CH,CH,28.16,night
TER,Decize,Moulins Sur Allier,night,Decize → Moulins Sur Allier,CH,CH,32.23,night
TER,Nevers,Decize,night,Nevers → Decize,CH,CH,29.31,night
R,Delle,Delemont,night,Delle → Delemont,CH,CH,30.15,night
IC51,Laufen,Delemont,night,Laufen → Delemont,CH,CH,13.14,night
IC51,Delemont,Lausanne,night,Delemont → Lausanne,CH,CH,108.76,night
S3,Munchenstein,Delemont,night,Munchenstein → Delemont,CH,CH,26.23,night
S3,Olten,Delemont,night,Olten → Delemont,CH,CH,42.02,night
S3,Porrentruy,Delemont,night,Porrentruy → Delemont,CH,CH,21.35,night
IC51,Renens Vd,Delemont,night,Renens Vd → Delemont,CH,CH,108.82,night
S3,Tecknau,Delemont,night,Tecknau → Delemont,CH,CH,41.51,night
IC51,Yverdon Les Bains,Delemont,night,Yverdon les Bains → Delemont,CH,CH,83.96,night
IC51,Zwingen,Delemont,night,Zwingen → Delemont,CH,CH,15.75,night
R,Porrentruy,Delle,night,Porrentruy → Delle,CH,CH,10.8,night
B,La Croix De Berny,Denfert Rochereau,night,la Croix de Berny → Denfert Rochereau,FR,FR,8.23,night
B,Denfert Rochereau,Laplace,night,Denfert Rochereau → Laplace,FR,FR,2.76,night
B,Denfert Rochereau,Massy Palaiseau,night,Denfert Rochereau → Massy Palaiseau,FR,FR,13.16,night
B,Massy Verrieres,Denfert Rochereau,night,Massy Verrieres → Denfert Rochereau,FR,FR,11.75,night
B,Orsay Ville,Denfert Rochereau,night,Orsay Ville → Denfert Rochereau,FR,FR,18.77,night
B,Robinson,Denfert Rochereau,night,Robinson → Denfert Rochereau,FR,FR,7.01,night
B,Denfert Rochereau,Saint Remy Les Chevreuse,night,Denfert Rochereau → Saint Remy les Chevreuse,FR,FR,24.06,night
RE,Karlsruhe Hbf,Denzlingen,night,Karlsruhe → Denzlingen,CH,CH,109.73,night
RB,Offenburg,Denzlingen,night,Offenburg → Denzlingen,CH,CH,45.58,night
TER,Die,Romans Bourg De Peage,night,Die → Romans Bourg de Peage,CH,CH,40.51,night
TER,Strasbourg,Diemeringen,night,Strasbourg → Diemeringen,CH,CH,56.48,night
R,Dieni,Disentis Muster,night,Dieni → Disentis Muster,CH,CH,9.42,night
R,Sedrun,Dieni,night,Sedrun → Dieni,CH,CH,2.4,night
S19,Effretikon,Dietikon,night,Effretikon → Dietikon,CH,CH,21.31,night
S19,Pfaffikon Zh,Dietikon,night,Pfaffikon Zh → Dietikon,CH,CH,28.92,night
S17,Dietikon,Wohlen Ag,night,Dietikon → Wohlen Ag,CH,CH,12.01,night
SN,Zurich Hb,Dietikon,night,Zurich Hb → Dietikon,CH,CH,10.63,night
SN,Zurich Stadelhofen,Dietikon,night,Zurich Stadelhofen → Dietikon,CH,CH,11.65,night
TER,Dijon,Etang Sur Arroux,night,Dijon → Etang Sur Arroux,CH,CH,81.38,night
TER,Dijon,Is Sur Tille,night,Dijon → Is Sur Tille,CH,CH,23.35,night
TER,Dijon,Laroche Migennes,night,Dijon → Laroche Migennes,CH,CH,134.08,night
TER,Dijon,Les Laumes Alesia,night,Dijon → les Laumes Alesia,CH,CH,48.96,night
TER,Lyon Part Dieu,Dijon,night,Lyon Part Dieu → Dijon,CH,CH,174.19,night
TER,Lyon Perrache,Dijon,night,Lyon Perrache → Dijon,CH,CH,175.75,night
TER,Macon,Dijon,night,Macon → Dijon,CH,CH,114.45,night
TER,Nancy,Dijon,night,Nancy → Dijon,CH,CH,174.34,night
TER,Dijon,Nevers,night,Dijon → Nevers,CH,CH,146.66,night
TER,Dijon,Paris Bercy,night,Dijon → Paris Bercy,CH,CH,258.78,night
TER,Paris Est,Dijon,night,Paris Est → Dijon,CH,CH,262.81,night
TGV,Dijon,Paris Gare De Lyon,night,Dijon → Paris de Lyon,CH,CH,259.68,night
TER,Pontarlier,Dijon,night,Pontarlier → Dijon,CH,CH,110.87,night
TER,Dijon,Reims,night,Dijon → Reims,CH,CH,227.71,night
TER,Dijon,Saint Amour,night,Dijon → Saint Amour,CH,CH,101.6,night
TER,Dijon,Seurre,night,Dijon → Seurre,CH,CH,37.52,night
TER,Troyes,Dijon,night,Troyes → Dijon,CH,CH,129.85,night
RE,Disentis Muster,Ilanz,night,Disentis Muster → Ilanz,CH,CH,27.97,night
RE,Disentis Muster,Reichenau Tamins,night,Disentis Muster → Reichenau Tamins,CH,CH,44.5,night
PE,Disentis Muster,St Moritz,night,Disentis Muster → St Moritz,CH,CH,79.11,night
PE,Disentis Muster,Zermatt,night,Disentis Muster → Zermatt,CH,CH,113.82,night
TER,Dole,Mouchard,night,Dole → Mouchard,CH,CH,27.08,night
TER,Dole,Pontarlier,night,Dole → Pontarlier,CH,CH,69.13,night
TER,Dole,Saint Claude,night,Dole → Saint Claude,CH,CH,83.59,night
EC,Domodossola I,Geneve,night,Domodossola I → Geneve,CH,CH,166.2,night
RE,Goppenstein,Domodossola I,night,Goppenstein → Domodossola I,CH,CH,50.21,night
RE,Iselle Di Trasquera,Domodossola I,night,Iselle Di Trasquera → Domodossola I,CH,CH,12.3,night
EC,Domodossola I,Lausanne,night,Domodossola I → Lausanne,CH,CH,135.59,night
PE,Domodossola I,Locarno Fart,night,Domodossola I → Locarno Fart,CH,CH,39.53,night
RE,Domodossola I,Spiez,night,Domodossola I → Spiez,CH,CH,79.15,night
RE,Domodossola I,Visp,night,Domodossola I → Visp,CH,CH,37.6,night
IC,Zurich Hb,Domodossola I,night,Zurich Hb → Domodossola I,CH,CH,141.65,night
RE,Herbertingen,Donaueschingen,night,Herbertingen → Donaueschingen,CH,CH,69.28,night
RE,Herrlingen,Donaueschingen,night,Herrlingen → Donaueschingen,CH,CH,116.13,night
RE,Ulm Hbf,Donaueschingen,night,Ulm → Donaueschingen,CH,CH,120.94,night
C,Gare D Austerlitz,Dourdan La Foret,night,D Austerlitz → Dourdan la Foret,FR,FR,43.52,night
C,Invalides,Dourdan La Foret,night,Invalides → Dourdan la Foret,FR,FR,43.18,night
C,Juvisy,Dourdan La Foret,night,Juvisy → Dourdan la Foret,FR,FR,33.24,night
C,Dourdan La Foret,Musee D Orsay,night,Dourdan la Foret → Musee D Orsay,FR,FR,43.52,night
C,Saint Quentin En Yvelines Montigny Le Bretonneux,Dourdan La Foret,night,Saint Quentin En Yvelines Montigny le Bretonneux → Dourdan la Foret,FR,FR,28.25,night
C,Dourdan,Gare D Austerlitz,night,Dourdan → D Austerlitz,FR,FR,43.09,night
C,Invalides,Dourdan,night,Invalides → Dourdan,FR,FR,42.84,night
C,Juvisy,Dourdan,night,Juvisy → Dourdan,FR,FR,32.54,night
C,Dourdan,Musee D Orsay,night,Dourdan → Musee D Orsay,FR,FR,43.16,night
C,Dourdan,Pontoise,night,Dourdan → Pontoise,FR,FR,57.4,night
C,Saint Quentin En Yvelines Montigny Le Bretonneux,Dourdan,night,Saint Quentin En Yvelines Montigny le Bretonneux → Dourdan,FR,FR,28.34,night
N,Gare Montparnasse,Dreux,night,Montparnasse → Dreux,FR,FR,70.32,night
TER,Paris Montparnasse,Dreux,night,Paris Montparnasse → Dreux,FR,FR,70.4,night
S9,Rafz,Dubendorf,night,Rafz → Dubendorf,CH,CH,23.44,night
S9,Schaffhausen,Dubendorf,night,Schaffhausen → Dubendorf,CH,CH,33.17,night
S9,Dubendorf,Zurich Hb,night,Dubendorf → Zurich Hb,CH,CH,6.72,night
S1,Thun,Dudingen,night,Thun → Dudingen,CH,CH,35.15,night
RE,Dusslingen,Sigmaringen,night,Dusslingen → Sigmaringen,CH,CH,42.4,night
IR75,Ebikon,Konstanz,night,Ebikon → Konstanz,CH,CH,89.63,night
S1,Ebikon,Rotkreuz,night,Ebikon → Rotkreuz,CH,CH,9.24,night
S1,Ebikon,Zug,night,Ebikon → Zug,CH,CH,16.42,night
IR70,Ebikon,Zurich Hb,night,Ebikon → Zurich Hb,CH,CH,35.93,night
R,Echallens,Lausanne Flon,night,Echallens → Lausanne Flon,CH,CH,13.2,night
R,Lausanne,Eclepens,night,Lausanne → Eclepens,CH,CH,16.67,night
R,St Maurice,Eclepens,night,St Maurice → Eclepens,CH,CH,59.91,night
m1,Lausanne Flon,Ecublens Vd Epfl,night,Lausanne Flon → Ecublens Vd Epfl,CH,CH,4.93,night
m1,Renens Vd Gare,Ecublens Vd Epfl,night,Renens Vd → Ecublens Vd Epfl,CH,CH,1.96,night
m1,Ecublens Vd Unil Sorge,Lausanne Flon,night,Ecublens Vd Unil Sorge → Lausanne Flon,CH,CH,4.37,night
S19,Koblenz,Effretikon,night,Koblenz → Effretikon,CH,CH,39.6,night
SN,Effretikon,Lachen Sz,night,Effretikon → Lachen Sz,CH,CH,29.05,night
S8,Pfaffikon Sz,Effretikon,night,Pfaffikon Sz → Effretikon,CH,CH,25.72,night
S8,Effretikon,Rapperswil Sg,night,Effretikon → Rapperswil Sg,CH,CH,24.4,night
S24,Effretikon,Thalwil,night,Effretikon → Thalwil,CH,CH,17.11,night
S3,Effretikon,Wetzikon Zh,night,Effretikon → Wetzikon Zh,CH,CH,14.38,night
S8,Effretikon,Ziegelbrucke,night,Effretikon → Ziegelbrucke,CH,CH,42.79,night
S24,Zug,Effretikon,night,Zug → Effretikon,CH,CH,30.88,night
S,Zurich Flughafen,Effretikon,night,Zurich Flughafen → Effretikon,CH,CH,9.74,night
S19,Effretikon,Zurich Hb,night,Effretikon → Zurich Hb,CH,CH,12.23,night
S24,Zurich Wipkingen,Effretikon,night,Zurich Wipkingen → Effretikon,CH,CH,12.39,night
RE,Efringen Kirchen,Emmendingen,night,Efringen Kirchen → Emmendingen,CH,CH,55.74,night
RB,Efringen Kirchen,Freiburg Breisgau Hbf,night,Efringen Kirchen → Freiburg Breisgau,CH,CH,43.3,night
RE,Efringen Kirchen,Herbolzheim Breisgau,night,Efringen Kirchen → Herbolzheim Breisgau,CH,CH,64.98,night
RE,Offenburg,Efringen Kirchen,night,Offenburg → Efringen Kirchen,CH,CH,95.6,night
RB,Orschweier,Efringen Kirchen,night,Orschweier → Efringen Kirchen,CH,CH,70.82,night
RB,Riegel Malterdingen,Efringen Kirchen,night,Riegel Malterdingen → Efringen Kirchen,CH,CH,57.31,night
S9,Uster,Eglisau,night,Uster → Eglisau,CH,CH,28.99,night
S9,Eglisau,Zurich Hb,night,Eglisau → Zurich Hb,CH,CH,21.67,night
RB,Ehingen Donau,Herrlingen,night,Ehingen Donau → Herrlingen,CH,CH,19.49,night
RB,Ehingen Donau,Ulm Hbf,night,Ehingen Donau → Ulm,CH,CH,22.9,night
CC,Eigergletscher,Jungfraujoch,night,Eigergletscher → Jungfraujoch,CH,CH,3.1,night
CC,Eigergletscher,Kleine Scheidegg,night,Eigergletscher → Kleine Scheidegg,CH,CH,1.54,night
EXT,Freienbach Sob,Einsiedeln,night,Freienbach Sob → Einsiedeln,CH,CH,8.48,night
S40,Einsiedeln,Pfaffikon Sz,night,Einsiedeln → Pfaffikon Sz,CH,CH,8.66,night
S40,Einsiedeln,Rapperswil Sg,night,Einsiedeln → Rapperswil Sg,CH,CH,12.02,night
S40,Samstagern,Einsiedeln,night,Samstagern → Einsiedeln,CH,CH,8.28,night
S13,Einsiedeln,Wadenswil,night,Einsiedeln → Wadenswil,CH,CH,12.36,night
RE,Zurich Hb,Einsiedeln,night,Zurich Hb → Einsiedeln,CH,CH,31.75,night
S35,Elgg,Wil Sg,night,Elgg → Wil Sg,CH,CH,13.94,night
E,Emerainville Pontault Combault,Nanterre La Folie,night,Emerainville Pontault Combault → Nanterre la Folie,FR,FR,30.44,night
S9,Hochdorf,Emmenbrucke,night,Hochdorf → Emmenbrucke,CH,CH,10.73,night
S9,Lenzburg,Emmenbrucke,night,Lenzburg → Emmenbrucke,CH,CH,36.64,night
S1,Luzern,Emmenbrucke,night,Luzern → Emmenbrucke,CH,CH,3.09,night
RE,Olten,Emmenbrucke,night,Olten → Emmenbrucke,CH,CH,42.19,night
S1,Sursee,Emmenbrucke,night,Sursee → Emmenbrucke,CH,CH,17.87,night
S1,Emmenbrucke,Zug,night,Emmenbrucke → Zug,CH,CH,21.0,night
RE,Freiburg Breisgau Hbf,Emmendingen,night,Freiburg Breisgau → Emmendingen,CH,CH,13.55,night
RE,Emmendingen,Karlsruhe Hbf,night,Emmendingen → Karlsruhe,CH,CH,105.42,night
RB,Emmendingen,Mullheim Im Markgraflerland,night,Emmendingen → Mullheim Im Markgraflerland,CH,CH,39.08,night
RB,Emmendingen,Neuenburg Baden,night,Emmendingen → Neuenburg Baden,CH,CH,40.28,night
RE,Emmendingen,Offenburg,night,Emmendingen → Offenburg,CH,CH,40.37,night
RE,Weil Am Rhein,Emmendingen,night,Weil Am Rhein → Emmendingen,CH,CH,61.09,night
IR,Luzern,Engelberg,night,Luzern → Engelberg,CH,CH,26.59,night
IR,Engelberg,Stans,night,Engelberg → Stans,CH,CH,15.68,night
SN,Konstanz,Engen,night,Konstanz → Engen,CH,CH,37.38,night
SN,Singen Hohentwiel,Engen,night,Singen Hohentwiel → Engen,CH,CH,11.98,night
RE,Luzern,Entlebuch,night,Luzern → Entlebuch,CH,CH,19.81,night
RE,Entlebuch,Wolhusen,night,Entlebuch → Wolhusen,CH,CH,7.0,night
m2,Epalinges Croisettes,Lausanne Gare,night,Epalinges Croisettes → Lausanne,CH,CH,3.74,night
m2,Lausanne Ouchy Olympique,Epalinges Croisettes,night,Lausanne Ouchy Olympique → Epalinges Croisettes,CH,CH,4.78,night
TER,Epernay,Luneville,night,Epernay → Luneville,CH,CH,192.62,night
TER,Metz Ville,Epernay,night,Metz Ville → Epernay,CH,CH,161.66,night
TER,Nancy,Epernay,night,Nancy → Epernay,CH,CH,166.72,night
TER,Epernay,Reims,night,Epernay → Reims,CH,CH,24.1,night
